公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月,備註
2488,漢平,1131215,5.009654149739724,323695,72.94045220505933,196548,339911,其他電子業,24.478732984022184,2240982,2789546,11311,本月營收較去年同期增加主要係因訂單量增加所致。
2489,瑞軒,1131215,-5.927998299590839,1881900,31.568890916955144,1345562,1770341,光電業,41.11099402836024,15098533,21305690,11311,-
2491,吉祥全,1131215,-2.751544829194357,17154,-9.297520661157025,18392,16682,光電業,5.221354315580005,174878,184009,11311,-
2492,華新科,1131215,3.4984819086143975,2772231,2.1971982489946678,2807530,2869217,電子零組件業,5.922336152314556,30255493,32047325,11311,-
2493,揚博,1131215,4.505954296749276,298272,8.24160178902555,287978,311712,電子零組件業,9.762285036075406,3046674,3344099,11311,-
2495,普安,1131215,12.870175299121517,100628,-5.145314848839152,119740,113579,電腦及週邊設備業,-7.7686610260802835,1290055,1189835,11311,-
2496,卓越,1131215,-3.3391234633885625,74840,5.636599932828084,68481,72341,其他,9.60496174149879,695401,762194,11311,-
2497,怡利電,1131215,-2.110683067600411,430382,15.076986951688195,366101,421298,汽車工業,23.081638842439784,3389612,4171990,11311,-
2498,宏達電,1131215,46.171785127592244,223407,-6.269768830259298,348402,326558,通信網路業,-29.012460558483415,3782816,2685328,11311,-
2501,國建,1131215,70.97757951965222,1082091,25.043965001020556,1479586,1850133,建材營造,50.6698755671676,11561177,17419211,11311,本年交屋入帳及工程收入增加
2504,國產,1131215,3.4185693800706582,1789462,-3.7980474076245816,1923699,1850636,建材營造,2.8154701663652686,19122561,19660951,11311,-
2505,國揚,1131215,-99.0141173725353,68568,-99.03341578849536,69937,676,建材營造,-5.687051254616847,574797,542108,11311,"本年度營建收入534,309仟元，租賃收入7,799仟元。"
2506,太設,1131215,-8.878504672897197,67410,-68.0937267877642,192517,61425,建材營造,26.619107180412428,1084116,1372698,11311,本月交屋較去年同期少
2509,全坤建,1131215,4.989891564050726,21764,29.388448471121176,17660,22850,建材營造,588.2583449286336,203387,1399828,11311,"本年累計營收較去年同期增加,主要係完工認列全坤家宜案售屋收入所致."
2511,太子,1131215,77.36209685218087,527381,59.77391209286754,585436,935374,建材營造,-2.2834080065589157,7484164,7313270,11311,本月營收增加59.77%，主係重要子公司大成工程工程承攬營收本月增加所致。
2514,龍邦,1131215,-2.503452656643214,1852921,-12.424824440891626,2062838,1806534,其他,47.38180032775848,15666414,23089443,11311,-
2515,中工,1131215,31.128103469496242,1909355,39.67297892103127,1792545,2503701,建材營造,21.76837851724809,17163667,20899919,11311,-
2516,新建,1131215,1.8116740705316212,802959,-3.334835031908139,845709,817506,建材營造,5.294223926955784,7815102,8228851,11311,-
2520,冠德,1131215,-40.35439656837278,2941112,4.556703095496939,1677792,1754244,建材營造,53.39795410767795,17507373,26855952,11311,營業收入113年11月份及113年1-11月累計數分別較去年同期增加50%以上，主因係建設部門本期有101A建案交屋入帳所致。
2524,京城,1131215,-44.59672684501362,2539507,266.25155536581684,384154,1406970,建材營造,227.01589196157877,2258752,7386478,11311,"本月因世界心建案完工陸續入帳, 致使本月成長百分比變動比率較大。"
2527,宏璟,1131215,-96.98435442355355,5466657,438.19659821749207,30631,164855,建材營造,227.96078743560292,2198275,7209480,11311,本月營收較去年同期高，主要係因本月同期房地銷售收入較高；本年累計營收較去年累計高，主要係因本年有大型工案銷售認列收入所致
2528,皇普,1131215,-1.8181818181818181,55,157.14285714285714,21,54,建材營造,-98.67018530700985,1849957,24601,11311,主係認列租賃收入54仟元所致。
2530,華建,1131215,-25.364198059288874,198587,20203.698630136987,730,148217,建材營造,45215.32705099778,10824,4904931,11311,"本年度出售房地收入較去年度增加4,895,411仟元,本年度租金收入較去年度同期減少1,304元."
2534,宏盛,1131215,-26.30084697481864,105316,-48.13119399095168,149641,77617,建材營造,-52.53542777063229,2430438,1153597,11311,本月成屋銷售情形較去年同期減少。
2535,達欣工,1131215,42.83629420137398,915441,0.47734310764809396,1301370,1307582,建材營造,3.1041257427822013,13003307,13406946,11311,-
2536,宏普,1131215,-52.296774606016044,31283,-97.74985260878678,663201,14923,建材營造,-27.48962784003637,888677,644383,11311,今年本期認列租金收入
2537,聯上發,1131215,32675.848303393213,501,54.105391581812206,106555,164207,建材營造,207.5622038349251,545304,1677149,11311,本月營收較去年增加，係今年同期認列新北市房地出售收入較高所致。
2538,基泰,1131215,8.489882648379774,20707,14.629043779977549,19598,22465,建材營造,183.32458979091345,316424,896507,11311,本年有建案交屋認列收入，故本年營收增加
2539,櫻花建,1131215,-93.13221611196539,5755350,,0,395265,建材營造,74.60588231280855,4543757,7933667,11311,無異常。本月有「櫻花大櫻國-倫敦花園」及「櫻花聚-聚馥區」建案陸續過戶中。
2540,愛山林,1131215,-64.98338396399058,1808193,-35.87042172494191,987326,633168,建材營造,40.81981288828485,7061343,9943770,11311,-
2542,興富發,1131215,-50.64869454771198,6306435,97.57399086628129,1575262,3112308,建材營造,-20.510386023510346,42970103,34156769,11311,本月較去年同期增加，係認列新案「青昇二」建案收入所致。
2543,皇昌,1131215,10.91746304816168,1013752,0.44746426494458286,1119419,1124428,建材營造,12.568765907107691,10094937,11363746,11311,-
2545,皇翔,1131215,-45.73782743191214,1057090,-62.52734014670259,1530716,573600,建材營造,205.90482122861275,3856154,11796161,11311,因去年同期成屋銷售情形較本月佳所致
2546,根基,1131215,-9.49934073159557,1429615,-23.626162155780527,1694050,1293811,建材營造,-3.06879249688204,13030956,12631063,11311,-
2547,日勝生,1131215,27.670492154437262,518191,-16.339313037914177,790786,661577,建材營造,1.1610156931842508,6072700,6143205,11311,-
2548,華固,1131215,158.65602687946242,11905,-99.40486567199949,5174126,30793,建材營造,-53.676296198960145,15562715,7209226,11311,公司截至11月底累計營收較去年同期減少，係因本年度認列交屋金額較低所致。
2597,潤弘,1131215,12.320393909113985,2170653,16.409092384879383,2094412,2438086,建材營造,17.710615713918184,20072244,23627162,11311,-
2601,益航,1131215,-10.436581228582453,438017,-14.707097324045327,459948,392303,貿易百貨,-12.391058297602749,5057292,4430640,11311,-
2603,長榮,1131215,-13.082783371269239,41525743,59.001096747045445,22699856,36093020,航運業,68.07400823660132,253087884,425374951,11311,運價受市場供需影響，以致收入增加。
2605,新興,1131215,5.0424318037090465,307788,-10.881406015700803,362784,323308,航運業,6.73268028617089,3893338,4155464,11311,-
2606,裕民,1131215,-2.0699879966247936,1346288,3.4635921034871346,1274284,1318420,航運業,16.8466961170988,12959176,15142369,11311,-
2607,榮運,1131215,0.7424020810603498,1679144,2.23704154971969,1654596,1691610,航運業,30.355162657933814,14985866,19534850,11311,-
2608,嘉里大榮,1131215,7.975901189123902,1043205,2.598457757755387,1097882,1126410,航運業,4.517203353892058,10998088,11494894,11311,-
2609,陽明,1131215,-7.976773367589499,18993369,60.07242236973672,10919002,17478311,航運業,58.08352726356493,130121538,205700717,11311,整體運價上漲，致營收增加。
2610,華航,1131215,1.0152994242503668,17130710,15.232841800543993,15017106,17304638,航運業,9.938378460529137,168654988,185416559,11311,-
2611,志信,1131215,12.031031178595121,54268,10.497809927118736,55021,60797,航運業,11.395540875309662,554638,617842,11311,-
2612,中航,1131215,1.8083334131186153,417788,25.098674729269483,340006,425343,航運業,15.366427540655668,3651213,4212274,11311,-
2613,中櫃,1131215,13.1135922714495,252570,7.978244929738229,264582,285691,航運業,4.187123891076451,2870013,2990184,11311,-
2614,東森,1131215,3.135364604027688,478190,-2.9849102107377297,508357,493183,其他,-1.9107226800392285,5326728,5224949,11311,-
2615,萬海,1131215,-2.573828724355587,13779122,55.77199465399617,8618026,13424471,航運業,60.537720525677315,91864189,147476675,11311,運價較去年同期上漲
2616,山隆,1131215,7.454071313251349,666468,-44.36958666387018,1287330,716147,油電燃氣業,-31.947296388456046,14871922,10120745,11311,-
2617,台航,1131215,-7.880776909745086,379658,-0.3248992527317187,350878,349738,航運業,11.360015144148116,3623842,4035511,11311,-
2618,長榮航,1131215,0.18595043814880444,18236042,2.699832222772542,17789661,18269952,航運業,10.650125033214795,181613342,200955390,11311,-
2630,亞航,1131215,53.005331017597186,331644,44.17635309260043,351953,507433,航運業,9.641103516233734,4347521,4766670,11311,-
2633,台灣高鐵,1131215,9.624327283486192,4120049,6.501844090903624,4240843,4516576,航運業,6.853620935036192,45283552,48387115,11311,-
2634,漢翔,1131215,19.559369591052768,3244624,23.891017478708513,3131181,3879252,航運業,-1.8291002648715196,35795468,35140733,11311,-
2636,台驊控股,1131215,0.44373400458367734,2138894,60.213057112281916,1340955,2148385,航運業,76.20457102350406,13283152,23405521,11311,運價與貨量較去年同期增加所致
2637,慧洋-KY,1131215,-10.104884403380787,1689193,-0.3573612747941531,1523948,1518502,航運業,24.227455431800415,15230254,18920157,11311,-
2642,宅配通,1131215,22.133727714308975,294808,-6.271963847831859,384154,360060,航運業,-3.587424538496936,3835565,3697967,11311,-
2645,長榮航太,1131215,10.162105961019218,1369598,13.542093891830916,1328827,1508778,航運業,6.552371547636742,13691165,14588261,11311,-
2646,星宇航空,1131215,-3.6574726051870763,3098123,46.60426215787705,2035964,2984810,航運業,59.4247389064989,20078535,32010152,11311,隨著11月下旬時序進入東北亞賞楓旺季，日本航線載客率維持九成水準，支撐客運收入穩健表現。
2701,萬企,1131215,0.8171495277512469,18846,-14.54913424780751,22235,19000,觀光餐旅,-1.1612014349210538,272907,269738,11311,-
2702,華園,1131215,-19.179317378900535,135302,-0.9636284596435299,110416,109352,觀光餐旅,0.7080609198442992,1323050,1332418,11311,-
2704,國賓,1131215,11.107855244155138,95554,8.388888321711876,97951,106168,觀光餐旅,0.8716787840145152,1168435,1178620,11311,-
2705,六福,1131215,11.801974565540528,217972,10.421528158515974,220697,243697,觀光餐旅,4.599003581006214,1992736,2084382,11311,-
2706,第一店,1131215,3.1279259284946423,28837,2.083619387614994,29132,29739,觀光餐旅,3.7201218809612207,312436,324059,11311,-
2707,晶華,1131215,17.19586760314309,479528,-0.09617299050002845,562528,561987,觀光餐旅,-7.315355707771206,6071065,5626945,11311,註:太魯閣晶英受0403地震及10月颱風影響，暫停營業
2712,遠雄來,1131215,33.3146284151089,28513,-8.482003129890455,41535,38012,觀光餐旅,-48.108096617156725,611527,317333,11311,-
2722,夏都,1131215,5.048757865182623,39891,-12.621460444555654,47958,41905,觀光餐旅,-17.487000360000724,719443,593634,11311,-
2723,美食-KY,1131215,2.701838894152294,1576926,-4.611370429814616,1697825,1619532,觀光餐旅,-7.814477891309709,18721801,17258790,11311,-
2727,王品,1131215,4.457908879464942,1727514,7.583824195740824,1677320,1804525,觀光餐旅,-0.1553274344331636,20231455,20200030,11311,-
2731,雄獅,1131215,-2.155633352397132,2363992,18.115479851972214,1958281,2313033,觀光餐旅,30.21503287334239,20012568,26059372,11311,受惠政府解除組團禁令，觀光需求活絡致出境團體旅遊業績大幅提升。
2739,寒舍,1131215,8.312904698304282,414043,2.9543633621293273,435593,448462,觀光餐旅,4.567649665099977,4298447,4494785,11311,-
2748,雲品,1131215,19.384426693170223,189157,-0.4053046841578351,226743,225824,觀光餐旅,4.419954885460158,2078709,2170587,11311,-
2753,八方雲集,1131215,-2.5085231098542033,705435,10.631401321324413,621649,687739,觀光餐旅,8.717050971272213,6701108,7285247,11311,-
2762,世界健身-KY,1131215,1.0278346325073298,831554,5.336931076551934,797537,840101,運動休閒,3.735026495564864,8624651,8946784,11311,-
2801,彰銀,1131215,8.000779240715133,3074788,-1.6674627129078232,3377107,3320795,金融保險業,7.253338497819782,35865457,38466900,11311,-
2809,京城銀,1131215,75.90836012861736,559800,-11.740901937024303,1115732,984735,金融保險業,-3.8674432219531703,9095725,8743953,11311,-
2812,台中銀,1131215,-2.771512338683007,1614678,5.639102550730996,1486123,1569927,金融保險業,11.778245900914163,15733752,17586912,11311,-
2816,旺旺保,1131215,-5.956645506770921,951643,-2.121923664556263,914359,894957,金融保險業,7.107844243877258,9302286,9963478,11311,-
2820,華票,1131215,-16.399339746143777,175690,3.9365955489509252,141315,146878,金融保險業,7.849242058329847,1917166,2067649,11311,-
2832,台產,1131215,7.10739679936219,569449,9.997727625224082,554486,609922,金融保險業,8.94442883563669,6242914,6801307,11311,-
2834,臺企銀,1131215,19.53871973560084,2326785,4.710725040554851,2656279,2781409,金融保險業,7.505732689711342,29413331,31621017,11311,-
2836,高雄銀,1131215,11.334455780110321,339734,22.852586380496422,307882,378241,金融保險業,13.627716527927813,3525088,4005477,11311,-
2838,聯邦銀,1131215,22.154902944468027,1269737,-2.181459048608886,1585636,1551046,金融保險業,10.47507040727635,16171624,17865613,11311,-
2845,遠東銀,1131215,-18.738602643647155,1112100,-16.618873105326674,1083828,903708,金融保險業,0.5684476756702151,11859139,11926552,11311,-
2849,安泰銀,1131215,11.414812235045455,416345,7.997550748628116,429519,463870,金融保險業,-4.808793840896028,5364027,5106082,11311,-
2850,新產,1131215,-0.7960633951789944,1752373,10.585297896973321,1572020,1738423,金融保險業,4.759121950183191,18263474,19132655,11311,-
2851,中再保,1131215,-4.202485867716733,1923433,3.9366272340214303,1772812,1842601,金融保險業,4.239683244220568,20236158,21094107,11311,-
2852,第一保,1131215,-0.13735608184692477,670520,0.3306902090525508,667392,669599,金融保險業,6.206813477221283,6790747,7212236,11311,-
2855,統一證,1131215,-20.773161149516486,960369,-29.39505068464168,1077644,760870,金融保險業,40.15039010064415,8548435,11980665,11311,-
2867,三商壽,1131215,47.82391365946859,8780488,58.87825837462073,8169564,12979661,金融保險業,12.506528460723267,111722354,125694942,11311,本月營收較去年同期增加，主要係淨投資損益增加所致。
2880,華南金,1131215,-15.43634532528231,5694515,-11.462597535215087,5438933,4815490,金融保險業,11.870742119333165,55076843,61614873,11311,-
2881,富邦金,1131215,16.314981139286758,29675707,483.77505949146706,-8994147,34517293,金融保險業,94.59774694232605,158329014,308104694,11311,本月及本年累計營業收入較去年本月及去年累計營業收入增加，主係保險淨收益及投資相關淨收益增加所致。
2882,國泰金,1131215,25.806124110555963,20339672,169.4361758158355,9497074,25588553,金融保險業,20.090827954757586,278065713,333931417,11311,本月營業收入淨額較去年同期增加，主係投資收益增加所致。
2883,凱基金,1131215,57.935957328205355,4459714,325.22705797520854,-3127285,7043492,金融保險業,66.33967609939015,38427714,63920535,11311,本月營業收入較去年增加，主係保險給付減少及兌換利益增加；本年累計營業收入較去年增加，主係投資相關淨收益增加所致。
2884,玉山金,1131215,5.0243682229773725,5256641,-14.280235535678463,6440468,5520754,金融保險業,14.17383645418736,60757728,69369429,11311,-
2885,元大金,1131215,13.544493813272224,10069782,65.93559999268551,6890434,11433683,金融保險業,22.51076558981267,91012431,111500026,11311,本月營業收入淨額較去年同期增加，主係兌換利益增加所致。
2886,兆豐金,1131215,-16.60583641010618,6192094,-28.560983552761734,7228326,5163845,金融保險業,9.43157268713715,70217685,76840317,11311,-
2887,台新金,1131215,8.714636777842298,6575122,15.683454727713102,6179034,7148120,金融保險業,23.618328191665555,64726080,80013298,11311,-
2888,新光金,1131215,52.91773891081398,-2429484,86.29155610545374,-8344171,-1143856,金融保險業,33.588136117408524,20651789,27588340,11311,本月營業收入較去年同期增加，主要係兌換淨損益增加所致。
2889,國票金,1131215,13.03454584290585,613301,6.174340815526367,652928,693242,金融保險業,16.490020943050133,6461332,7526807,11311,-
2890,永豐金,1131215,-13.062802767759962,5112004,-6.930624438895849,4775183,4444233,金融保險業,20.18781984992407,49591031,59602379,11311,-
2891,中信金,1131215,3.0464493302625737,15894438,100.96944436707399,8149823,16378654,金融保險業,36.851266915224954,126820956,173556085,11311,本月兌換損益與保險業務淨收益較去年同期增加
2892,第一金,1131215,1.380128943626556,5299215,-4.138238189494473,5604269,5372351,金融保險業,6.390324331436863,62067773,66034105,11311,-
2897,王道銀行,1131215,-7.0400349837575416,672312,-12.097446810306149,710993,624981,金融保險業,6.585502817810895,8909221,9495938,11311,-
2901,欣欣,1131215,-0.9256713408486849,10911,-3.1535567102669773,11162,10810,貿易百貨,1.288881535407015,120880,122438,11311,-
2903,遠百,1131215,26.240411000031315,3480681,-0.0599091128265547,4396660,4394026,貿易百貨,-4.6553254864917175,33808592,32234692,11311,-
2904,匯僑,1131215,-5.4962379075600145,41865,7.989191254742473,36637,39564,其他,9.3352948064875,409896,448161,11311,-
2905,三商,1131215,-3.0617335589973185,19365075,554.533563681224,-4129985,18772168,貿易百貨,13.929793555179907,158148216,180177936,11311,主係子公司三商人壽兌換利益較去年同期增加、外匯價格準備金較去年同期減少所致。
2906,高林,1131215,-7.112748411518183,739700,4.830918611463725,655424,687087,貿易百貨,11.94579262227861,7150392,8004563,11311,-
2908,特力,1131215,-6.508879969149822,2798039,-2.7306547480715637,2689355,2615918,貿易百貨,2.6623919055225618,32355492,33216922,11311,-
2910,統領,1131215,21.798248914979553,39861,-73.24641402758567,181471,48550,貿易百貨,-15.130744277268866,643967,546530,11311,當月營收較去年同期營收減少主要係去年出售御陽明建案營建收入所致。
2911,麗嬰房,1131215,-3.71396583531665,284036,-11.800010320050568,310076,273487,貿易百貨,-9.079289553239732,2821267,2565116,11311,-
2912,統一超,1131215,-0.8597491844127707,28620789,5.598333275400993,26870426,28374722,貿易百貨,6.697632492977705,289405055,308788342,11311,-
2913,農林,1131215,-0.7138001359619307,41188,37.04423592493298,29840,40894,貿易百貨,11.755762712833146,349922,391058,11311,-
2915,潤泰全,1131215,8.97001686093395,204615,11.984510840904639,199107,222969,貿易百貨,-0.5840035281790832,2491937,2477384,11311,-
2923,鼎固-KY,1131215,-18.599444228250086,364898,26.34800585312734,235088,297029,建材營造,5.221835287322911,7895385,8307669,11311,-
2929,淘帝-KY,1131215,2.52775221869342,269528,-10.03763339345127,307174,276341,貿易百貨,-11.648859420090696,2095776,1851642,11311,-
2939,永邑-KY,1131215,19.029585124861185,35119,30.24458638417199,32095,41802,貿易百貨,-26.721914017868205,363215,266157,11311,-
2945,三商家購,1131215,-8.876812014402562,1293381,4.430662955766029,1128567,1178570,貿易百貨,1.7826265603656744,12842903,13071844,11311,-
3002,歐格,1131215,1.9798757831357978,36871,-15.994191242180518,44760,37601,電腦及週邊設備業,-3.4680439546309345,559941,540522,11311,-
3003,健和興,1131215,-8.199028105795506,404365,11.163317192370926,333933,371211,電子零組件業,8.025596057253292,3824339,4131265,11311,-
3004,豐達科,1131215,6.424614056823086,287348,9.301818545735282,279784,305809,鋼鐵工業,14.406972176262103,2764474,3162751,11311,-
3005,神基,1131215,4.072148553808481,3008903,2.221836299731635,3063367,3131430,電腦及週邊設備業,1.7991172900950028,32058777,32635552,11311,-
3006,晶豪科,1131215,-15.957748308912079,1146747,-9.619299932009472,1066325,963752,半導體業,14.502278712434746,10865127,12440818,11311,-
3008,大立光,1131215,-8.164403414345868,6546847,-11.352170976358805,6782271,6012336,光電業,22.13354720102542,44060886,53813123,11311,-
3010,華立,1131215,8.966208159479919,6611892,23.468927498639307,5835256,7204728,電子通路業,19.740171401047945,61495540,73634865,11311,-
3011,今皓,1131215,7.249156690257292,90714,12.083962166334489,86801,97290,電子零組件業,0.11346097223863187,1066446,1067656,11311,-
3013,晟銘電,1131215,9.192374036579299,773935,31.278738846220765,643728,845078,電腦及週邊設備業,39.640847052084354,5977342,8346811,11311,-
3014,聯陽,1131215,-4.231998448396536,592935,17.62675841897135,482749,567842,半導體業,6.046377684776232,5802532,6153375,11311,-
3015,全漢,1131215,-1.6870868770606018,935103,-8.198301024438127,1001427,919327,電子零組件業,-14.165149789584003,12327960,10581686,11311,-
3016,嘉晶,1131215,-0.3358036804083373,342462,-4.105640233195196,355925,341312,半導體業,-2.461155721125757,3912674,3816377,11311,-
3017,奇鋐,1131215,1.5692099028492215,7080952,28.699600358537428,5588259,7192067,電腦及週邊設備業,21.56549828470663,53576258,65130245,11311,-
3018,隆銘綠能,1131215,29.011556801473116,72771,7.2384803417631876,87546,93883,其他電子業,40.04905538345724,565891,792525,11311,-
3019,亞光,1131215,2.1775886123397012,2063567,23.939768356108985,1701232,2108503,光電業,28.57707369350091,16256766,20902474,11311,-
3021,鴻名,1131215,0.7543997971595389,287911,16.985461657895268,247965,290083,電子零組件業,19.253787395267352,2702715,3223090,11311,-
3022,威強電,1131215,12.528523456984074,509230,-1.3378122207510688,580799,573029,電腦及週邊設備業,-11.36031912566518,7090373,6284884,11311,-
3023,信邦,1131215,2.6574654768273214,2805869,9.816454965071811,2622953,2880434,電子零組件業,-0.6646831419727961,30768796,30564281,11311,-
3024,憶聲,1131215,19.60683557556741,311371,277.6016952589528,98628,372421,光電業,28.3387688259336,1428880,1833807,11311,子公司建案完工且交屋，使營收增加
3025,星通,1131215,26.908604012281554,43317,87.57634694782817,29307,54973,通信網路業,25.677773848237315,463724,582798,11311,歐洲電力市場出貨增加
3026,禾伸堂,1131215,1.4359573573718156,1080046,4.11398269447335,1052265,1095555,電子零組件業,-5.083516679744692,12398661,11768373,11311,-
3027,盛達,1131215,5.56117792416632,161063,12.351977162190739,151328,170020,通信網路業,9.051425364678634,1682166,1834426,11311,-
3028,增你強,1131215,3.337805180924954,2866824,4.917854549961929,2823650,2962513,電子通路業,12.275378431574554,29906133,33577224,11311,-
3029,零壹,1131215,4.825841970784188,1695041,64.86150209041195,1077778,1776841,資訊服務業,29.430448525898665,12947346,16757808,11311,本月營收成長主要受惠於網路暨資訊安全與雲平台應用產品專案挹注
3030,德律,1131215,-13.391907316959536,515132,43.678445946598735,310517,446146,其他電子業,56.52084421047597,3721489,5824906,11311,累計較去年同期增加57%，主因伺服器、電腦及手機產業需求增加
3031,佰鴻,1131215,36.59357709534822,68318,-5.068158697863683,98300,93318,光電業,2.966543785212492,1035144,1065852,11311,-
3032,偉訓,1131215,24.726342480653454,577364,8.284914319397078,665028,720125,電子零組件業,-9.348063450999446,7458732,6761485,11311,-
3033,威健,1131215,2.4429287361994874,7342662,27.58418147324893,5895745,7522038,電子通路業,24.78301314249229,63996157,79856333,11311,-
3034,聯詠,1131215,-3.637788706754487,8522705,-8.22516042250992,8948713,8212667,半導體業,-7.3599156451883525,101749264,94260604,11311,-
3035,智原,1131215,-1.0165372787681985,930020,-1.317776855880685,932859,920566,半導體業,-9.442973889136885,11001513,9962643,11311,-
3036,文曄,1131215,-31.58999728531498,98597074,6.630303528900827,63256184,67450261,電子通路業,61.20603976889504,535712948,863601628,11311,收購Future Electronics、半導體產業循環的基期差異、公司市佔率的提升。
3037,欣興,1131215,-8.551322169907912,10479818,9.963317468549635,8715320,9583655,電子零組件業,10.645950420658883,95851536,106055843,11311,-
3038,全台,1131215,-0.9930277521430803,284987,-8.110141340454634,307060,282157,光電業,-18.378725094772186,4075299,3326311,11311,-
3040,遠見,1131215,29.24714567774058,11649,-7.869293844082732,16342,15056,其他,-13.439241955721329,145849,126248,11311,-
3041,揚智,1131215,3.3705984249676115,137394,-1.9908908977986337,144910,142025,半導體業,17.384318142476673,1288253,1512207,11311,無
3042,晶技,1131215,-3.2938199757457496,1164332,8.724149817840525,1035631,1125981,電子零組件業,17.04847704243493,9940231,11634889,11311,-
3043,科風,1131215,8.279028104355616,89310,71.96713731905965,56234,96704,其他電子業,-37.37096785733308,1257923,787825,11311,本月大客戶需求增加
3044,健鼎,1131215,3.1870947341898823,5604038,11.73491746603691,5175324,5782644,電子零組件業,11.11153847120167,54130776,60145538,11311,-
3045,台灣大,1131215,44.79222215784323,15929971,6.2886119688284525,21700687,23065359,通信網路業,9.593269829748113,166266938,182217374,11311,-
3046,建碁,1131215,-25.848402492540366,405851,-12.911935271035178,345564,300945,電腦及週邊設備業,26.543799538720936,5120111,6479183,11311,-
3047,訊舟,1131215,-26.35464529646123,635277,42.81240174725808,327599,467852,通信網路業,59.94591948011484,3954104,6324428,11311,子公司新市場出貨增加所致
3048,益登,1131215,-10.575667852395407,12074150,-2.8622508384330247,11115378,10797228,電子通路業,4.640412329272378,98301243,102862826,11311,上述已依IFRS申報合併營收
3049,精金,1131215,5.866022277580554,147323,152.86154345006486,61680,155965,光電業,5.7381148191774525,1265799,1338432,11311,本期營收較去年同期增加152.86，係客戶需求增加所致。
3050,鈺德,1131215,15.08812470228141,98667,28.271920113864855,88526,113554,光電業,10.365436196430908,1047269,1155823,11311,-
3051,力特,1131215,10.992930095389417,174967,13.89954370036715,170502,194201,光電業,-10.779343162178064,1881469,1678659,11311,-
3052,夆典,1131215,14.999313846576094,160314,-14.413975274942088,215409,184360,建材營造,-16.823134194121383,2846384,2367533,11311,-
3054,立萬利,1131215,-8.86208704771893,3814,35.252918287937746,2570,3476,食品工業,185.49425213743635,31229,89157,11311,主係因本期產品結構改變致銷售金額增加。
3055,蔚華科,1131215,-49.931574725119155,21191,-89.55739495881028,101603,10610,電子通路業,-47.029729522325816,1211893,641943,11311,本月營收減少，主係客製化機台出貨減少及終止部份代理所致。
3056,富華新,1131215,7.635013037850693,4447052,59769.731081926206,7995,4786585,建材營造,527.0566291840225,1510299,9470430,11311,營收增加係因個案心之所向完工交屋。
3057,喬鼎,1131215,38.13097059078184,34649,3.7861867071451805,46115,47861,電腦及週邊設備業,-5.422375827518171,530653,501879,11311,-
3058,立德,1131215,-3.4644401654092616,253432,-20.351861859711036,307166,244652,電子零組件業,-16.738873868851176,3452795,2874836,11311,-
3059,華晶科,1131215,1.8965999730978726,646789,-13.17723249925568,759082,659056,光電業,-22.02602783120507,8324397,6490863,11311,-
3060,銘異,1131215,12.43250183141884,264822,14.088981021316055,260977,297746,電腦及週邊設備業,30.535506765816876,2405105,3139516,11311,-
3062,建漢,1131215,79.98592791094626,230243,58.13363351904144,262060,414405,通信網路業,-10.413067720860365,3488290,3125052,11311,客戶需求增加所致
3090,日電貿,1131215,-2.9870857011292165,1146636,10.948923310160481,1002610,1112385,電子零組件業,13.40534476174688,9917037,11246450,11311,-
3092,鴻碩,1131215,1.6595609478560926,135337,-23.24219076895611,179243,137583,電子零組件業,-10.138228707323469,1990614,1788801,11311,-
3094,聯傑,1131215,15.789931310320842,11501,-35.504649360712904,20648,13317,半導體業,-33.80892269127273,222601,147342,11311,-
3130,一零四,1131215,-6.5724761215291565,214105,7.8513622075688385,185471,200033,數位雲端,6.980151056810009,2144094,2293755,11311,-
3138,耀登,1131215,14.894308004301292,138563,-2.795230157712527,163779,159201,通信網路業,-2.776398952231509,1599590,1555179,11311,-
3149,正達,1131215,18.656167293701564,168518,24.539571616310717,160557,199957,光電業,17.412923554403264,1690928,1985368,11311,-
3150,鈺寶-創,1131215,15.298827566485558,20982,86.98407791003247,12938,24192,半導體業,59.701274974733735,205808,328678,11311,本月及累計營收較去年同期增加，係因市場需求增加所致。
3164,景岳,1131215,31.739685240323265,23510,32.83012394390359,23317,30972,生技醫療業,18.718036836535745,293893,348904,11311,-
3167,大量,1131215,-0.5839538555250301,321772,101.54040976789899,158724,319893,電機機械,97.96590233799479,1137556,2251973,11311,主係因客戶需求量增加所致
3168,眾福科,1131215,-10.593960862375686,255202,-11.782059163544554,258639,228166,光電業,-14.732337914120667,3643624,3106833,11311,-
3189,景碩,1131215,-2.1712453011202797,2576678,-0.38294007876947006,2530422,2520732,半導體業,13.157173956857914,24381482,27589396,11311,-
3209,全科,1131215,-20.47908374451176,4503722,-3.260023392191978,3702090,3581401,電子通路業,-17.594819686453857,53296079,43918730,11311,-
3229,晟鈦,1131215,-4.209168854706415,86074,11.98169199636013,73629,82451,電子零組件業,-1.1985129171888658,854559,844317,11311,-
3231,緯創,1131215,-1.082487308695709,96284824,24.60527685539041,76435409,95242553,電腦及週邊設備業,19.15896186077834,791884540,943601397,11311,-
3257,虹冠電,1131215,0.6675327270910363,50035,-44.04439210806968,90016,50369,半導體業,-22.350790110779883,985558,765278,11311,-
